# Gnuplot File : velocities of 3 particle(s) Monitored
# 1st Column : time, others : particle(s) number 0 28 56 
0.19	-0.00640998 0 0.015933 0 0.46625 0	-0 -0 -0.174216 -0 -0 -0	0.00643417 0 0.0159216 0 -0.466224 0	
0.195	-0.00581405 0 0.0155076 0 0.456958 0	-0 -0 -0.164861 -0 -0 -0	0.00583848 0 0.0154982 0 -0.456935 0	
0.2	-0.00515001 0 0.0134333 0 0.43396 0	-0 -0 -0.15394 -0 -0 -0	0.0051731 0 0.0134255 0 -0.43394 0	
0.205	-0.00444928 0 0.00985306 0 0.398187 0	-0 -0 -0.141557 -0 -0 -0	0.00447014 0 0.00984759 0 -0.398172 0	
0.21	-0.00373929 0 0.00495609 0 0.351327 0	-0 -0 -0.127829 -0 -0 -0	0.00375697 0 0.00495295 0 -0.351317 0	
0.215	-0.00304027 0 -0.0010256 0 0.295598 0	-0 -0 -0.112887 -0 -0 -0	0.00305457 0 -0.00102627 0 -0.295594 0	
0.22	-0.00236453 0 -0.0078333 0 0.233573 0	-0 -0 -0.0968728 -0 -0 -0	0.00237574 0 -0.00783144 0 -0.233574 0	
0.225	-0.00171692 0 -0.0151903 0 0.168004 0	-0 -0 -0.0799384 -0 -0 -0	0.0017257 0 -0.015186 0 -0.168011 0	
0.23	-0.00109619 0 -0.022812 0 0.101376 0	-0 -0 -0.0622447 -0 -0 -0	0.00110346 0 -0.0228052 0 -0.101389 0	
0.235	-0.000493292 0 -0.0305327 0 0.0351948 0	-0 -0 -0.0439597 -0 -0 -0	0.000499941 0 -0.0305235 0 -0.0352137 0	
0.24	9.88195e-05 0 -0.0380383 0 -0.028027 0	-0 -0 -0.0252572 -0 -0 -0	-9.18522e-05 0 -0.0380268 0 0.0280028 0	
0.245	0.000687243 0 -0.0450613 0 -0.0868176 0	-0 -0 -0.00631475 -0 -0 -0	-0.000679044 0 -0.0450476 0 0.0867887 0	
0.25	0.00127997 0 -0.0513899 0 -0.140523 0	0 0 0.0126877 0 0 0	-0.00126995 0 -0.0513745 0 0.14049 0	
0.255	0.00188176 0 -0.0567547 0 -0.188879 0	0 0 0.0315696 0 0 0	-0.00186974 0 -0.0567376 0 0.188842 0	
0.26	0.00249763 0 -0.0610434 0 -0.23181 0	0 0 0.0501516 0 0 0	-0.00248362 0 -0.0610251 0 0.231771 0	
0.265	0.00312864 0 -0.0641201 0 -0.26974 0	0 0 0.0682573 0 0 0	-0.00311279 0 -0.0641006 0 0.269698 0	
0.27	0.00377199 0 -0.0658418 0 -0.303155 0	0 0 0.0857146 0 0 0	-0.00375473 0 -0.0658215 0 0.303111 0	
0.275	0.00442168 0 -0.0660906 0 -0.332319 0	0 0 0.102358 0 0 0	-0.00440353 0 -0.0660698 0 0.332274 0	
0.28	0.00506801 0 -0.0647724 0 -0.3576 0	0 0 0.118029 0 0 0	-0.00504959 0 -0.0647515 0 0.357554 0	
0.285	0.00569751 0 -0.0618104 0 -0.379169 0	0 0 0.132578 0 0 0	-0.00567945 0 -0.0617896 0 0.379123 0	
0.29	0.00629303 0 -0.0571447 0 -0.396939 0	0 0 0.145869 0 0 0	-0.00627599 0 -0.0571244 0 0.396893 0	
0.295	0.00683436 0 -0.0507442 0 -0.410724 0	0 0 0.157774 0 0 0	-0.00681903 0 -0.0507246 0 0.41068 0	
0.3	0.00729862 0 -0.042596 0 -0.420082 0	0 0 0.16818 0 0 0	-0.00728564 0 -0.0425775 0 0.420039 0	
0.305	0.00766143 0 -0.0327151 0 -0.42448 0	0 0 0.176988 0 0 0	-0.00765133 0 -0.0326981 0 0.42444 0	
0.31	0.00789778 0 -0.021141 0 -0.423267 0	0 0 0.184116 0 0 0	-0.00789114 0 -0.0211256 0 0.423231 0	
0.315	0.00798367 0 -0.00794231 0 -0.415817 0	0 0 0.189495 0 0 0	-0.00798099 0 -0.00792918 0 0.415786 0	
0.32	0.00789751 0 0.00678263 0 -0.401567 0	0 0 0.193073 0 0 0	-0.00789923 0 0.00679379 0 0.40154 0	
0.325	0.0076217 0 0.0229076 0 -0.380067 0	0 0 0.194818 0 0 0	-0.00762835 0 0.0229164 0 0.380046 0	
0.33	0.00714482 0 0.0402683 0 -0.351173 0	0 0 0.194712 0 0 0	-0.00715641 0 0.0402747 0 0.351158 0	
0.335	0.0064619 0 0.0586801 0 -0.314874 0	0 0 0.192757 0 0 0	-0.00647886 0 0.0586841 0 0.314866 0	
0.34	0.00557663 0 0.0779239 0 -0.271502 0	0 0 0.188971 0 0 0	-0.00559901 0 0.0779255 0 0.271501 0	
0.345	0.00450148 0 0.0977591 0 -0.221586 0	0 0 0.18339 0 0 0	-0.00452904 0 0.0977584 0 0.221592 0	
0.35	0.00325776 0 0.11792 0 -0.165914 0	0 0 0.176067 0 0 0	-0.00329015 0 0.117917 0 0.165927 0	
0.355	0.0018752 0 0.138125 0 -0.105452 0	0 0 0.167071 0 0 0	-0.0019118 0 0.13812 0 0.105471 0	
0.36	0.000391065 0 0.158079 0 -0.0413488 0	0 0 0.156488 0 0 0	-0.000431019 0 0.158072 0 0.0413731 0	
0.365	-0.00115147 0 0.177473 0 0.0251886 0	0 0 0.144419 0 0 0	0.00110924 0 0.177464 0 -0.0251596 0	
0.37	-0.00270439 0 0.195958 0 0.0931211 0	0 0 0.130979 0 0 0	0.00266134 0 0.195947 0 -0.0930882 0	
0.375	-0.0042225 0 0.213319 0 0.161214 0	0 0 0.116294 0 0 0	0.00417964 0 0.213307 0 -0.161178 0	
0.38	-0.00566316 0 0.229301 0 0.228866 0	0 0 0.100504 0 0 0	0.00562222 0 0.229287 0 -0.228827 0	
0.385	-0.00697496 0 0.243521 0 0.294408 0	0 0 0.08376 0 0 0	0.00693732 0 0.243506 0 -0.294369 0	
0.39	-0.00811692 0 0.255708 0 0.356766 0	0 0 0.0662202 0 0 0	0.0080838 0 0.255692 0 -0.356728 0	
0.395	-0.00905672 0 0.265633 0 0.415176 0	0 0 0.0480513 0 0 0	0.00902924 0 0.265616 0 -0.415139 0	
0.4	-0.00976964 0 0.273074 0 0.468984 0	0 0 0.0294261 0 0 0	0.00974877 0 0.273056 0 -0.468949 0	
0.405	-0.0102398 0 0.277835 0 0.517673 0	0 0 0.0105213 0 0 0	0.0102262 0 0.277817 0 -0.517639 0	
0.41	-0.0104602 0 0.279741 0 0.560657 0	-0 -0 -0.0084834 -0 -0 -0	0.0104543 0 0.279723 0 -0.560625 0	
0.415	-0.0104336 0 0.278659 0 0.597611 0	-0 -0 -0.0274075 -0 -0 -0	0.0104355 0 0.278641 0 -0.597582 0	
0.42	-0.0101717 0 0.274477 0 0.628074 0	-0 -0 -0.0460713 -0 -0 -0	0.0101814 0 0.274459 0 -0.628046 0	
0.425	-0.00969532 0 0.267122 0 0.651765 0	-0 -0 -0.0642975 -0 -0 -0	0.0097115 0 0.267106 0 -0.651738 0	
0.43	-0.00903161 0 0.256556 0 0.668324 0	-0 -0 -0.0819129 -0 -0 -0	0.00905416 0 0.25654 0 -0.668299 0	
