# Gnuplot File : positions of 3 particle(s) Monitored
# 1st Column : time, others : particle(s) number 0 28 56 
0.001	-0.73286 0 1.79227e-05 0 -2.62167e-06 0 1	0 0 0 0 0 0 1	0.73286 0 1.79227e-05 0 2.62167e-06 0 1	
0.002	-0.732935 0 2.13491e-05 0 -6.26691e-06 0 1	0 0 0.000194988 0 0 0 1	0.732935 0 2.13501e-05 0 6.26695e-06 0 1	
0.003	-0.732907 0 2.49486e-05 0 -1.24028e-05 0 1	0 0 0.000389901 0 0 0 1	0.732907 0 2.49498e-05 0 1.24028e-05 0 1	
0.004	-0.732899 0 3.5896e-05 0 -2.23363e-05 0 1	0 0 0.000584666 0 0 0 1	0.732899 0 3.58979e-05 0 2.23362e-05 0 1	
0.005	-0.732899 0 4.31758e-05 0 -3.6081e-05 0 1	0 0 0.000779209 0 0 0 1	0.732899 0 4.31783e-05 0 3.60808e-05 0 1	
0.006	-0.732899 0 4.11188e-05 0 -5.36977e-05 0 1	0 0 0.000973456 0 0 0 1	0.732899 0 4.11221e-05 0 5.36974e-05 0 1	
0.007	-0.732899 0 3.10659e-05 0 -7.55448e-05 0 1	0 0 0.00116733 0 0 0 1	0.732899 0 3.10698e-05 0 7.55443e-05 0 1	
0.008	-0.732898 0 1.4703e-05 0 -0.00010199 0 1	0 0 0.00136077 0 0 0 1	0.732898 0 1.47075e-05 0 0.00010199 0 1	
0.009	-0.732898 0 -7.74135e-06 0 -0.000133339 0 1	0 0 0.00155368 0 0 0 1	0.732898 0 -7.73594e-06 0 0.000133339 0 1	
0.01	-0.732897 0 -3.65431e-05 0 -0.000169894 0 1	0 0 0.001746 0 0 0 1	0.732897 0 -3.6537e-05 0 0.000169893 0 1	
0.011	-0.732896 0 -7.18595e-05 0 -0.000211986 0 1	0 0 0.00193767 0 0 0 1	0.732896 0 -7.1853e-05 0 0.000211985 0 1	
0.012	-0.732895 0 -0.000113716 0 -0.000259973 0 1	0 0 0.00212859 0 0 0 1	0.732895 0 -0.000113709 0 0.000259972 0 1	
0.013	-0.732894 0 -0.000162113 0 -0.000314233 0 1	0 0 0.0023187 0 0 0 1	0.732894 0 -0.000162105 0 0.000314231 0 1	
0.014	-0.732893 0 -0.000217066 0 -0.000375158 0 1	0 0 0.00250794 0 0 0 1	0.732893 0 -0.000217058 0 0.000375156 0 1	
0.015	-0.732892 0 -0.000278602 0 -0.000443158 0 1	0 0 0.00269622 0 0 0 1	0.732892 0 -0.000278593 0 0.000443156 0 1	
0.016	-0.732891 0 -0.000346746 0 -0.000518665 0 1	0 0 0.00288347 0 0 0 1	0.732891 0 -0.000346737 0 0.000518662 0 1	
0.017	-0.732889 0 -0.000421521 0 -0.000602131 0 1	0 0 0.00306963 0 0 0 1	0.732889 0 -0.000421511 0 0.000602128 0 1	
0.018	-0.732888 0 -0.000502948 0 -0.000694036 0 1	0 0 0.00325462 0 0 0 1	0.732888 0 -0.000502937 0 0.000694032 0 1	
0.019	-0.732886 0 -0.000591044 0 -0.000794883 0 1	0 0 0.00343837 0 0 0 1	0.732886 0 -0.000591032 0 0.000794879 0 1	
0.02	-0.732884 0 -0.000685825 0 -0.000905204 0 1	0 0 0.00362082 0 0 0 1	0.732884 0 -0.000685813 0 0.0009052 0 1	
0.021	-0.732882 0 -0.000787303 0 -0.00102557 0 0.999999	0 0 0.00380188 0 0 0 1	0.732882 0 -0.00078729 0 0.00102556 0 0.999999	
0.022	-0.73288 0 -0.000895487 0 -0.00115657 0 0.999999	0 0 0.00398151 0 0 0 1	0.73288 0 -0.000895474 0 0.00115656 0 0.999999	
0.023	-0.732878 0 -0.00101038 0 -0.00129884 0 0.999999	0 0 0.00415962 0 0 0 1	0.732878 0 -0.00101037 0 0.00129883 0 0.999999	
0.024	-0.732875 0 -0.00113199 0 -0.00145306 0 0.999999	0 0 0.00433614 0 0 0 1	0.732875 0 -0.00113197 0 0.00145306 0 0.999999	
0.025	-0.732873 0 -0.00126029 0 -0.00161995 0 0.999999	0 0 0.00451102 0 0 0 1	0.732873 0 -0.00126028 0 0.00161994 0 0.999999	
0.026	-0.73287 0 -0.00139529 0 -0.00180026 0 0.999998	0 0 0.00468419 0 0 0 1	0.73287 0 -0.00139527 0 0.00180025 0 0.999998	
0.027	-0.732867 0 -0.00153695 0 -0.0019948 0 0.999998	0 0 0.00485557 0 0 0 1	0.732867 0 -0.00153693 0 0.00199479 0 0.999998	
0.028	-0.732864 0 -0.00168525 0 -0.00220443 0 0.999998	0 0 0.0050251 0 0 0 1	0.732864 0 -0.00168524 0 0.00220443 0 0.999998	
0.029	-0.732861 0 -0.00184016 0 -0.00243006 0 0.999997	0 0 0.00519273 0 0 0 1	0.732861 0 -0.00184014 0 0.00243005 0 0.999997	
0.03	-0.732858 0 -0.00200161 0 -0.00267265 0 0.999996	0 0 0.00535838 0 0 0 1	0.732858 0 -0.0020016 0 0.00267264 0 0.999996	
0.031	-0.732854 0 -0.00216956 0 -0.00293319 0 0.999996	0 0 0.00552199 0 0 0 1	0.732854 0 -0.00216955 0 0.00293318 0 0.999996	
0.032	-0.73285 0 -0.00234394 0 -0.00321275 0 0.999995	0 0 0.00568351 0 0 0 1	0.73285 0 -0.00234392 0 0.00321274 0 0.999995	
0.033	-0.732846 0 -0.00252465 0 -0.00351242 0 0.999994	0 0 0.00584286 0 0 0 1	0.732846 0 -0.00252463 0 0.0035124 0 0.999994	
0.034	-0.732842 0 -0.00271159 0 -0.00383329 0 0.999993	0 0 0.00599999 0 0 0 1	0.732842 0 -0.00271158 0 0.00383328 0 0.999993	
0.035	-0.732838 0 -0.00290466 0 -0.00417649 0 0.999991	0 0 0.00615484 0 0 0 1	0.732838 0 -0.00290465 0 0.00417648 0 0.999991	
0.036	-0.732833 0 -0.00310373 0 -0.0045431 0 0.99999	0 0 0.00630735 0 0 0 1	0.732833 0 -0.00310371 0 0.00454308 0 0.99999	
0.037	-0.732828 0 -0.00330864 0 -0.00493414 0 0.999988	0 0 0.00645746 0 0 0 1	0.732828 0 -0.00330863 0 0.00493412 0 0.999988	
0.038	-0.732823 0 -0.00351925 0 -0.00535054 0 0.999986	0 0 0.00660512 0 0 0 1	0.732823 0 -0.00351923 0 0.00535052 0 0.999986	
0.039	-0.732818 0 -0.00373536 0 -0.00579307 0 0.999983	0 0 0.00675026 0 0 0 1	0.732817 0 -0.00373534 0 0.00579304 0 0.999983	
0.04	-0.732812 0 -0.0039568 0 -0.00626228 0 0.99998	0 0 0.00689284 0 0 0 1	0.732812 0 -0.00395678 0 0.00626225 0 0.99998	
0.041	-0.732806 0 -0.00418335 0 -0.00675845 0 0.999977	0 0 0.00703279 0 0 0 1	0.732806 0 -0.00418333 0 0.00675842 0 0.999977	
0.042	-0.732799 0 -0.00441479 0 -0.00728155 0 0.999973	0 0 0.00717008 0 0 0 1	0.732799 0 -0.00441477 0 0.00728151 0 0.999973	
0.043	-0.732793 0 -0.00465091 0 -0.00783112 0 0.999969	0 0 0.00730463 0 0 0 1	0.732793 0 -0.00465088 0 0.00783108 0 0.999969	
0.044	-0.732786 0 -0.00489144 0 -0.00840629 0 0.999965	0 0 0.00743641 0 0 0 1	0.732786 0 -0.00489142 0 0.00840624 0 0.999965	
0.045	-0.732779 0 -0.00513616 0 -0.00900567 0 0.999959	0 0 0.00756536 0 0 0 1	0.732779 0 -0.00513614 0 0.00900562 0 0.999959	
0.046	-0.732771 0 -0.00538481 0 -0.0096274 0 0.999954	0 0 0.00769144 0 0 0 1	0.732771 0 -0.00538479 0 0.00962734 0 0.999954	
0.047	-0.732763 0 -0.00563713 0 -0.0102691 0 0.999947	0 0 0.00781459 0 0 0 1	0.732763 0 -0.0056371 0 0.010269 0 0.999947	
0.048	-0.732755 0 -0.00589286 0 -0.0109279 0 0.99994	0 0 0.00793476 0 0 0 1	0.732755 0 -0.00589284 0 0.0109278 0 0.99994	
0.049	-0.732746 0 -0.00615175 0 -0.0116005 0 0.999933	0 0 0.00805192 0 0 0 1	0.732746 0 -0.00615173 0 0.0116005 0 0.999933	
0.05	-0.732737 0 -0.00641355 0 -0.0122834 0 0.999925	0 0 0.00816602 0 0 0 1	0.732737 0 -0.00641352 0 0.0122833 0 0.999925	
0.051	-0.732728 0 -0.00667799 0 -0.0129725 0 0.999916	0 0 0.00827702 0 0 0 1	0.732728 0 -0.00667797 0 0.0129725 0 0.999916	
0.052	-0.732718 0 -0.00694484 0 -0.013664 0 0.999907	0 0 0.00838487 0 0 0 1	0.732719 0 -0.00694482 0 0.0136639 0 0.999907	
0.053	-0.732708 0 -0.00721383 0 -0.0143537 0 0.999897	0 0 0.00848953 0 0 0 1	0.732709 0 -0.00721381 0 0.0143536 0 0.999897	
0.054	-0.732698 0 -0.00748474 0 -0.0150376 0 0.999887	0 0 0.00859096 0 0 0 1	0.732698 0 -0.00748472 0 0.0150375 0 0.999887	
0.055	-0.732688 0 -0.00775732 0 -0.0157122 0 0.999877	0 0 0.00868912 0 0 0 1	0.732688 0 -0.0077573 0 0.0157121 0 0.999877	
0.056	-0.732677 0 -0.00803134 0 -0.016374 0 0.999866	0 0 0.00878398 0 0 0 1	0.732677 0 -0.00803132 0 0.0163738 0 0.999866	
0.057	-0.732666 0 -0.00830656 0 -0.01702 0 0.999855	0 0 0.0088755 0 0 0 1	0.732666 0 -0.00830654 0 0.0170199 0 0.999855	
0.058	-0.732655 0 -0.00858275 0 -0.0176479 0 0.999844	0 0 0.00896365 0 0 0 1	0.732655 0 -0.00858274 0 0.0176477 0 0.999844	
0.059	-0.732643 0 -0.00885971 0 -0.0182556 0 0.999833	0 0 0.00904838 0 0 0 1	0.732643 0 -0.0088597 0 0.0182555 0 0.999833	
0.06	-0.732631 0 -0.0091372 0 -0.0188418 0 0.999822	0 0 0.00912968 0 0 0 1	0.732632 0 -0.00913719 0 0.0188416 0 0.999822	
0.061	-0.732619 0 -0.00941502 0 -0.0194055 0 0.999812	0 0 0.00920751 0 0 0 1	0.73262 0 -0.00941502 0 0.0194054 0 0.999812	
0.062	-0.732607 0 -0.00969298 0 -0.0199463 0 0.999801	0 0 0.00928183 0 0 0 1	0.732608 0 -0.00969297 0 0.0199462 0 0.999801	
0.063	-0.732595 0 -0.00997086 0 -0.0204642 0 0.999791	0 0 0.00935263 0 0 0 1	0.732595 0 -0.00997087 0 0.020464 0 0.999791	
0.064	-0.732583 0 -0.0102485 0 -0.0209594 0 0.99978	0 0 0.00941986 0 0 0 1	0.732583 0 -0.0102485 0 0.0209592 0 0.99978	
0.065	-0.73257 0 -0.0105257 0 -0.0214325 0 0.99977	0 0 0.00948352 0 0 0 1	0.732571 0 -0.0105257 0 0.0214323 0 0.99977	
0.066	-0.732558 0 -0.0108023 0 -0.0218842 0 0.999761	0 0 0.00954357 0 0 0 1	0.732558 0 -0.0108024 0 0.021884 0 0.999761	
0.067	-0.732545 0 -0.0110782 0 -0.0223153 0 0.999751	0 0 0.00959999 0 0 0 1	0.732546 0 -0.0110782 0 0.0223152 0 0.999751	
0.068	-0.732533 0 -0.0113532 0 -0.0227267 0 0.999742	0 0 0.00965277 0 0 0 1	0.732533 0 -0.0113533 0 0.0227266 0 0.999742	
0.069	-0.732521 0 -0.0116272 0 -0.0231193 0 0.999733	0 0 0.00970187 0 0 0 1	0.732521 0 -0.0116273 0 0.0231192 0 0.999733	
0.07	-0.732508 0 -0.0119001 0 -0.0234938 0 0.999724	0 0 0.00974728 0 0 0 1	0.732508 0 -0.0119002 0 0.0234937 0 0.999724	
0.071	-0.732496 0 -0.0121718 0 -0.0238511 0 0.999716	0 0 0.00978899 0 0 0 1	0.732496 0 -0.0121718 0 0.023851 0 0.999716	
0.072	-0.732484 0 -0.0124421 0 -0.0241916 0 0.999707	0 0 0.00982697 0 0 0 1	0.732484 0 -0.0124421 0 0.0241915 0 0.999707	
0.073	-0.732472 0 -0.012711 0 -0.024516 0 0.999699	0 0 0.00986122 0 0 0 1	0.732472 0 -0.012711 0 0.0245159 0 0.999699	
0.074	-0.73246 0 -0.0129784 0 -0.0248247 0 0.999692	0 0 0.00989171 0 0 0 1	0.73246 0 -0.0129785 0 0.0248246 0 0.999692	
0.075	-0.732448 0 -0.0132443 0 -0.025118 0 0.999684	0 0 0.00991845 0 0 0 1	0.732448 0 -0.0132443 0 0.0251179 0 0.999684	
0.076	-0.732436 0 -0.0135085 0 -0.0253961 0 0.999677	0 0 0.00994142 0 0 0 1	0.732437 0 -0.0135086 0 0.0253961 0 0.999677	
0.077	-0.732425 0 -0.013771 0 -0.0256594 0 0.999671	0 0 0.0099606 0 0 0 1	0.732425 0 -0.0137711 0 0.0256593 0 0.999671	
0.078	-0.732414 0 -0.0140318 0 -0.0259079 0 0.999664	0 0 0.009976 0 0 0 1	0.732414 0 -0.0140319 0 0.0259078 0 0.999664	
0.079	-0.732403 0 -0.0142908 0 -0.0261417 0 0.999658	0 0 0.0099876 0 0 0 1	0.732403 0 -0.0142909 0 0.0261417 0 0.999658	
0.08	-0.732392 0 -0.014548 0 -0.0263609 0 0.999652	0 0 0.00999541 0 0 0 1	0.732393 0 -0.014548 0 0.0263609 0 0.999652	
0.081	-0.732382 0 -0.0148032 0 -0.0265656 0 0.999647	0 0 0.00999942 0 0 0 1	0.732382 0 -0.0148033 0 0.0265656 0 0.999647	
0.082	-0.732372 0 -0.0150565 0 -0.0267558 0 0.999642	0 0 0.00999962 0 0 0 1	0.732372 0 -0.0150566 0 0.0267558 0 0.999642	
0.083	-0.732362 0 -0.0153078 0 -0.0269317 0 0.999637	0 0 0.00999602 0 0 0 1	0.732363 0 -0.0153079 0 0.0269317 0 0.999637	
0.084	-0.732353 0 -0.015557 0 -0.0270932 0 0.999633	0 0 0.00998862 0 0 0 1	0.732353 0 -0.0155572 0 0.0270932 0 0.999633	
0.085	-0.732344 0 -0.0158042 0 -0.0272405 0 0.999629	0 0 0.00997743 0 0 0 1	0.732344 0 -0.0158043 0 0.0272405 0 0.999629	
0.086	-0.732335 0 -0.0160492 0 -0.0273737 0 0.999625	0 0 0.00996244 0 0 0 1	0.732336 0 -0.0160493 0 0.0273737 0 0.999625	
0.087	-0.732327 0 -0.016292 0 -0.0274929 0 0.999622	0 0 0.00994366 0 0 0 1	0.732327 0 -0.0162922 0 0.0274929 0 0.999622	
0.088	-0.732319 0 -0.0165326 0 -0.0275983 0 0.999619	0 0 0.0099211 0 0 0 1	0.732319 0 -0.0165327 0 0.0275984 0 0.999619	
0.089	-0.732311 0 -0.0167708 0 -0.0276902 0 0.999617	0 0 0.00989476 0 0 0 1	0.732311 0 -0.016771 0 0.0276903 0 0.999617	
0.09	-0.732303 0 -0.0170067 0 -0.0277687 0 0.999614	0 0 0.00986467 0 0 0 1	0.732304 0 -0.0170069 0 0.0277688 0 0.999614	
0.091	-0.732296 0 -0.0172401 0 -0.0278342 0 0.999613	0 0 0.00983082 0 0 0 1	0.732297 0 -0.0172403 0 0.0278343 0 0.999613	
0.092	-0.73229 0 -0.0174711 0 -0.0278868 0 0.999611	0 0 0.00979324 0 0 0 1	0.73229 0 -0.0174713 0 0.027887 0 0.999611	
0.093	-0.732283 0 -0.0176995 0 -0.0279271 0 0.99961	0 0 0.00975193 0 0 0 1	0.732284 0 -0.0176997 0 0.0279273 0 0.99961	
0.094	-0.732277 0 -0.0179252 0 -0.0279554 0 0.999609	0 0 0.00970692 0 0 0 1	0.732277 0 -0.0179254 0 0.0279555 0 0.999609	
0.095	-0.732271 0 -0.0181483 0 -0.027972 0 0.999609	0 0 0.00965821 0 0 0 1	0.732272 0 -0.0181485 0 0.0279722 0 0.999609	
0.096	-0.732266 0 -0.0183685 0 -0.0279775 0 0.999609	0 0 0.00960583 0 0 0 1	0.732266 0 -0.0183688 0 0.0279777 0 0.999609	
0.097	-0.73226 0 -0.018586 0 -0.0279724 0 0.999609	0 0 0.0095498 0 0 0 1	0.732261 0 -0.0185862 0 0.0279726 0 0.999609	
0.098	-0.732255 0 -0.0188005 0 -0.0279572 0 0.999609	0 0 0.00949014 0 0 0 1	0.732256 0 -0.0188008 0 0.0279574 0 0.999609	
0.099	-0.732251 0 -0.0190121 0 -0.0279324 0 0.99961	0 0 0.00942687 0 0 0 1	0.732251 0 -0.0190124 0 0.0279327 0 0.99961	
