# Gnuplot File : positions of 3 particle(s) Monitored
# 1st Column : time, others : particle(s) number 0 28 56 
0.005	-0.73286 0 8.27673e-06 0 -9.76997e-05 0 1	0 0 0 0 0 0 1	0.73286 0 8.27675e-06 0 9.76997e-05 0 1	
0.01	-0.732935 0 -0.000320429 0 -0.000259065 0 1	0 0 0.000973456 0 0 0 1	0.732935 0 -0.000320429 0 0.000259065 0 1	
0.015	-0.732901 0 -0.000660635 0 -0.000599903 0 1	0 0 0.00193767 0 0 0 1	0.732901 0 -0.000660635 0 0.000599903 0 1	
0.02	-0.732888 0 -0.00112812 0 -0.00118437 0 0.999999	0 0 0.00288347 0 0 0 1	0.732888 0 -0.00112812 0 0.00118437 0 0.999999	
0.025	-0.732878 0 -0.00175316 0 -0.00207208 0 0.999998	0 0 0.00380188 0 0 0 1	0.732878 0 -0.00175316 0 0.00207208 0 0.999998	
0.03	-0.732863 0 -0.00252528 0 -0.00331318 0 0.999995	0 0 0.00468419 0 0 0 1	0.732863 0 -0.00252527 0 0.00331317 0 0.999995	
0.035	-0.732843 0 -0.00343233 0 -0.00493528 0 0.999988	0 0 0.00552199 0 0 0 1	0.732843 0 -0.00343232 0 0.00493527 0 0.999988	
0.04	-0.732817 0 -0.00445971 0 -0.00693184 0 0.999976	0 0 0.00630735 0 0 0 1	0.732816 0 -0.0044597 0 0.00693182 0 0.999976	
0.045	-0.732784 0 -0.00558749 0 -0.00924647 0 0.999957	0 0 0.00703279 0 0 0 1	0.732784 0 -0.00558748 0 0.00924644 0 0.999957	
0.05	-0.732744 0 -0.00679301 0 -0.0117831 0 0.999931	0 0 0.00769144 0 0 0 1	0.732744 0 -0.006793 0 0.011783 0 0.999931	
0.055	-0.732696 0 -0.00805253 0 -0.0144185 0 0.999896	0 0 0.00827702 0 0 0 1	0.732697 0 -0.00805253 0 0.0144185 0 0.999896	
0.06	-0.732643 0 -0.00934261 0 -0.017021 0 0.999855	0 0 0.00878398 0 0 0 1	0.732644 0 -0.00934263 0 0.017021 0 0.999855	
0.065	-0.732586 0 -0.0106413 0 -0.0194694 0 0.99981	0 0 0.00920751 0 0 0 1	0.732587 0 -0.0106414 0 0.0194693 0 0.99981	
0.07	-0.732528 0 -0.0119291 0 -0.0216675 0 0.999765	0 0 0.00954357 0 0 0 1	0.732529 0 -0.0119291 0 0.0216674 0 0.999765	
0.075	-0.732469 0 -0.0131887 0 -0.0235524 0 0.999723	0 0 0.00978899 0 0 0 1	0.732471 0 -0.0131888 0 0.0235523 0 0.999723	
0.08	-0.732414 0 -0.0144064 0 -0.0250938 0 0.999685	0 0 0.00994142 0 0 0 1	0.732416 0 -0.0144065 0 0.0250938 0 0.999685	
0.085	-0.732364 0 -0.0155709 0 -0.0262901 0 0.999654	0 0 0.00999942 0 0 0 1	0.732366 0 -0.0155711 0 0.0262901 0 0.999654	
0.09	-0.73232 0 -0.0166728 0 -0.0271597 0 0.999631	0 0 0.00996244 0 0 0 1	0.732321 0 -0.016673 0 0.0271597 0 0.999631	
0.095	-0.732283 0 -0.0177057 0 -0.0277398 0 0.999615	0 0 0.00983082 0 0 0 1	0.732284 0 -0.0177059 0 0.0277399 0 0.999615	
0.1	-0.732253 0 -0.0186649 0 -0.0280757 0 0.999606	0 0 0.00960583 0 0 0 1	0.732254 0 -0.0186652 0 0.0280759 0 0.999606	
0.105	-0.732231 0 -0.0195472 0 -0.0282146 0 0.999602	0 0 0.0092896 0 0 0 1	0.732232 0 -0.0195476 0 0.0282149 0 0.999602	
0.11	-0.732216 0 -0.0203508 0 -0.0282023 0 0.999602	0 0 0.00888512 0 0 0 1	0.732217 0 -0.0203512 0 0.0282027 0 0.999602	
0.115	-0.732209 0 -0.0210748 0 -0.0280787 0 0.999606	0 0 0.00839625 0 0 0 1	0.732209 0 -0.0210753 0 0.0280791 0 0.999606	
0.12	-0.732208 0 -0.0217191 0 -0.0278755 0 0.999611	0 0 0.00782763 0 0 0 1	0.732208 0 -0.0217197 0 0.0278759 0 0.999611	
0.125	-0.732213 0 -0.0222845 0 -0.0276149 0 0.999619	0 0 0.00718465 0 0 0 1	0.732213 0 -0.022285 0 0.0276154 0 0.999619	
0.13	-0.732225 0 -0.0227724 0 -0.0273085 0 0.999627	0 0 0.00647343 0 0 0 1	0.732225 0 -0.0227731 0 0.0273091 0 0.999627	
0.135	-0.732242 0 -0.0231849 0 -0.0269579 0 0.999637	0 0 0.00570071 0 0 0 1	0.732242 0 -0.0231856 0 0.0269585 0 0.999637	
0.14	-0.732264 0 -0.0235249 0 -0.0265578 0 0.999647	0 0 0.00487385 0 0 0 1	0.732263 0 -0.0235257 0 0.0265585 0 0.999647	
0.145	-0.73229 0 -0.0237956 0 -0.026095 0 0.999659	0 0 0.00400069 0 0 0 1	0.73229 0 -0.0237965 0 0.0260958 0 0.999659	
0.15	-0.732321 0 -0.0240011 0 -0.025554 0 0.999673	0 0 0.00308954 0 0 0 1	0.73232 0 -0.024002 0 0.0255548 0 0.999673	
0.155	-0.732354 0 -0.024146 0 -0.0249201 0 0.999689	0 0 0.00214903 0 0 0 1	0.732353 0 -0.0241469 0 0.024921 0 0.999689	
0.16	-0.732389 0 -0.024236 0 -0.0241829 0 0.999708	0 0 0.00118811 0 0 0 1	0.732388 0 -0.024237 0 0.0241839 0 0.999708	
0.165	-0.732426 0 -0.0242776 0 -0.0233386 0 0.999728	0 0 0.00021591 0 0 0 1	0.732425 0 -0.0242787 0 0.0233396 0 0.999728	
0.17	-0.732464 0 -0.0242779 0 -0.02239 0 0.999749	0 0 -0.000758345 0 0 0 1	0.732463 0 -0.0242791 0 0.0223911 0 0.999749	
0.175	-0.732501 0 -0.024245 0 -0.0213499 0 0.999772	0 0 -0.0017254 0 0 0 1	0.7325 0 -0.0242463 0 0.021351 0 0.999772	
0.18	-0.732538 0 -0.0241876 0 -0.020239 0 0.999795	0 0 -0.00267606 0 0 0 1	0.732537 0 -0.0241889 0 0.0202402 0 0.999795	
0.185	-0.732572 0 -0.0241145 0 -0.0190847 0 0.999818	0 0 -0.0036013 0 0 0 1	0.732571 0 -0.0241159 0 0.019086 0 0.999818	
0.19	-0.732604 0 -0.0240348 0 -0.0179193 0 0.999839	0 0 -0.00449234 0 0 0 1	0.732604 0 -0.0240363 0 0.0179207 0 0.999839	
0.195	-0.732633 0 -0.0239573 0 -0.0167771 0 0.999859	0 0 -0.0053407 0 0 0 1	0.732633 0 -0.0239588 0 0.0167785 0 0.999859	
0.2	-0.732659 0 -0.0238901 0 -0.0156923 0 0.999877	0 0 -0.00613833 0 0 0 1	0.732659 0 -0.0238917 0 0.0156938 0 0.999877	
0.205	-0.732681 0 -0.0238409 0 -0.014697 0 0.999892	0 0 -0.00687766 0 0 0 1	0.732681 0 -0.0238425 0 0.0146985 0 0.999892	
0.21	-0.7327 0 -0.0238161 0 -0.0138187 0 0.999905	0 0 -0.00755166 0 0 0 1	0.7327 0 -0.0238177 0 0.0138203 0 0.999904	
0.215	-0.732715 0 -0.0238212 0 -0.0130798 0 0.999914	0 0 -0.00815393 0 0 0 1	0.732715 0 -0.0238228 0 0.0130814 0 0.999914	
0.22	-0.732727 0 -0.0238604 0 -0.0124959 0 0.999922	0 0 -0.00867874 0 0 0 1	0.732727 0 -0.023862 0 0.0124975 0 0.999922	
0.225	-0.732736 0 -0.0239363 0 -0.0120759 0 0.999927	0 0 -0.00912112 0 0 0 1	0.732735 0 -0.0239379 0 0.0120775 0 0.999927	
0.23	-0.732741 0 -0.0240504 0 -0.0118225 0 0.99993	0 0 -0.00947686 0 0 0 1	0.732741 0 -0.024052 0 0.011824 0 0.99993	
0.235	-0.732744 0 -0.0242031 0 -0.0117345 0 0.999931	0 0 -0.00974258 0 0 0 1	0.732744 0 -0.0242046 0 0.011736 0 0.999931	
0.24	-0.732743 0 -0.0243933 0 -0.0118046 0 0.99993	0 0 -0.00991576 0 0 0 1	0.732743 0 -0.0243947 0 0.011806 0 0.99993	
0.245	-0.73274 0 -0.0246186 0 -0.0120216 0 0.999928	0 0 -0.00999476 0 0 0 1	0.73274 0 -0.0246199 0 0.012023 0 0.999928	
0.25	-0.732733 0 -0.0248755 0 -0.0123729 0 0.999923	0 0 -0.00997881 0 0 0 1	0.732733 0 -0.0248768 0 0.0123742 0 0.999923	
0.255	-0.732724 0 -0.0251593 0 -0.0128451 0 0.999917	0 0 -0.00986808 0 0 0 1	0.732724 0 -0.0251605 0 0.0128462 0 0.999917	
0.26	-0.732711 0 -0.0254645 0 -0.0134245 0 0.99991	0 0 -0.00966361 0 0 0 1	0.732712 0 -0.0254656 0 0.0134256 0 0.99991	
0.265	-0.732696 0 -0.0257851 0 -0.0140988 0 0.999901	0 0 -0.00936736 0 0 0 1	0.732696 0 -0.0257861 0 0.0140998 0 0.999901	
0.27	-0.732677 0 -0.0261143 0 -0.0148566 0 0.99989	0 0 -0.00898212 0 0 0 1	0.732677 0 -0.0261152 0 0.0148575 0 0.99989	
0.275	-0.732655 0 -0.0264448 0 -0.0156873 0 0.999877	0 0 -0.00851157 0 0 0 1	0.732655 0 -0.0264456 0 0.0156881 0 0.999877	
0.28	-0.732629 0 -0.0267686 0 -0.0165812 0 0.999863	0 0 -0.00796017 0 0 0 1	0.73263 0 -0.0267693 0 0.0165818 0 0.999863	
0.285	-0.732601 0 -0.0270777 0 -0.017529 0 0.999846	0 0 -0.00733315 0 0 0 1	0.732602 0 -0.0270783 0 0.0175295 0 0.999846	
0.29	-0.732569 0 -0.0273634 0 -0.0185212 0 0.999828	0 0 -0.00663648 0 0 0 1	0.73257 0 -0.0273639 0 0.0185216 0 0.999828	
0.295	-0.732535 0 -0.0276171 0 -0.0195478 0 0.999809	0 0 -0.00587677 0 0 0 1	0.732536 0 -0.0276175 0 0.0195481 0 0.999809	
0.3	-0.732499 0 -0.0278301 0 -0.0205978 0 0.999788	0 0 -0.00506125 0 0 0 1	0.7325 0 -0.0278304 0 0.020598 0 0.999788	
0.305	-0.73246 0 -0.0279937 0 -0.0216588 0 0.999765	0 0 -0.00419764 0 0 0 1	0.732461 0 -0.0279939 0 0.0216588 0 0.999765	
0.31	-0.732421 0 -0.0280994 0 -0.0227167 0 0.999742	0 0 -0.00329416 0 0 0 1	0.732422 0 -0.0280995 0 0.0227167 0 0.999742	
0.315	-0.732381 0 -0.0281391 0 -0.0237559 0 0.999718	0 0 -0.0023594 0 0 0 1	0.732382 0 -0.0281392 0 0.0237558 0 0.999718	
0.32	-0.732342 0 -0.0281052 0 -0.0247596 0 0.999693	0 0 -0.00140222 0 0 0 1	0.732343 0 -0.0281052 0 0.0247594 0 0.999693	
0.325	-0.732303 0 -0.0279906 0 -0.0257094 0 0.999669	0 0 -0.000431719 0 0 0 1	0.732304 0 -0.0279906 0 0.0257092 0 0.999669	
0.33	-0.732268 0 -0.0277893 0 -0.0265871 0 0.999647	0 0 0.00054288 0 0 0 1	0.732269 0 -0.0277893 0 0.0265868 0 0.999647	
0.335	-0.732235 0 -0.0274959 0 -0.027374 0 0.999625	0 0 0.00151232 0 0 0 1	0.732236 0 -0.0274958 0 0.0273737 0 0.999625	
0.34	-0.732208 0 -0.0271063 0 -0.0280525 0 0.999606	0 0 0.0024674 0 0 0 1	0.732208 0 -0.0271062 0 0.0280522 0 0.999606	
0.345	-0.732185 0 -0.0266175 0 -0.0286062 0 0.999591	0 0 0.00339904 0 0 0 1	0.732186 0 -0.0266174 0 0.0286059 0 0.999591	
0.35	-0.732169 0 -0.0260279 0 -0.0290208 0 0.999579	0 0 0.00429839 0 0 0 1	0.732169 0 -0.0260278 0 0.0290206 0 0.999579	
0.355	-0.732159 0 -0.0253373 0 -0.0292843 0 0.999571	0 0 0.00515692 0 0 0 1	0.73216 0 -0.0253372 0 0.0292841 0 0.999571	
0.36	-0.732157 0 -0.0245469 0 -0.0293877 0 0.999568	0 0 0.00596646 0 0 0 1	0.732157 0 -0.0245469 0 0.0293875 0 0.999568	
0.365	-0.732163 0 -0.0236595 0 -0.0293247 0 0.99957	0 0 0.00671932 0 0 0 1	0.732163 0 -0.0236596 0 0.0293247 0 0.99957	
0.37	-0.732177 0 -0.0226797 0 -0.029092 0 0.999577	0 0 0.00740836 0 0 0 1	0.732176 0 -0.0226798 0 0.029092 0 0.999577	
0.375	-0.732198 0 -0.0216131 0 -0.0286892 0 0.999588	0 0 0.00802704 0 0 0 1	0.732197 0 -0.0216133 0 0.0286893 0 0.999588	
0.38	-0.732226 0 -0.0204666 0 -0.0281172 0 0.999605	0 0 0.00856946 0 0 0 1	0.732225 0 -0.0204669 0 0.0281174 0 0.999605	
0.385	-0.732261 0 -0.019249 0 -0.0273815 0 0.999625	0 0 0.00903049 0 0 0 1	0.73226 0 -0.0192493 0 0.0273818 0 0.999625	
0.39	-0.732302 0 -0.0179705 0 -0.0264899 0 0.999649	0 0 0.00940573 0 0 0 1	0.7323 0 -0.0179709 0 0.0264903 0 0.999649	
0.395	-0.732347 0 -0.0166423 0 -0.0254523 0 0.999676	0 0 0.00969164 0 0 0 1	0.732346 0 -0.0166428 0 0.0254528 0 0.999676	
0.4	-0.732396 0 -0.0152769 0 -0.0242802 0 0.999705	0 0 0.00988549 0 0 0 1	0.732394 0 -0.0152775 0 0.0242808 0 0.999705	
0.405	-0.732447 0 -0.0138878 0 -0.0229864 0 0.999736	0 0 0.00998543 0 0 0 1	0.732445 0 -0.0138884 0 0.0229871 0 0.999736	
0.41	-0.732499 0 -0.0124891 0 -0.0215851 0 0.999767	0 0 0.00999053 0 0 0 1	0.732498 0 -0.0124898 0 0.0215858 0 0.999767	
0.415	-0.732551 0 -0.0110958 0 -0.0200914 0 0.999798	0 0 0.00990073 0 0 0 1	0.73255 0 -0.0110966 0 0.0200922 0 0.999798	
0.42	-0.732602 0 -0.00972338 0 -0.0185215 0 0.999828	0 0 0.00971689 0 0 0 1	0.732601 0 -0.0097243 0 0.0185224 0 0.999828	
0.425	-0.732651 0 -0.00838777 0 -0.0168923 0 0.999857	0 0 0.00944075 0 0 0 1	0.732649 0 -0.00838877 0 0.0168933 0 0.999857	
0.43	-0.732696 0 -0.00710499 0 -0.0152217 0 0.999884	0 0 0.00907493 0 0 0 1	0.732695 0 -0.00710607 0 0.0152228 0 0.999884	
0.435	-0.732737 0 -0.00589108 0 -0.013528 0 0.999908	0 0 0.00862292 0 0 0 1	0.732736 0 -0.00589223 0 0.0135291 0 0.999908	
0.44	-0.732773 0 -0.0047619 0 -0.0118302 0 0.99993	0 0 0.008089 0 0 0 1	0.732772 0 -0.00476311 0 0.0118314 0 0.99993	
0.445	-0.732805 0 -0.00373293 0 -0.0101481 0 0.999949	0 0 0.00747824 0 0 0 1	0.732804 0 -0.00373419 0 0.0101493 0 0.999948	
0.45	-0.732831 0 -0.00281909 0 -0.0085016 0 0.999964	0 0 0.00679645 0 0 0 1	0.73283 0 -0.0028204 0 0.00850284 0 0.999964	
0.455	-0.732852 0 -0.00203455 0 -0.00691132 0 0.999976	0 0 0.0060501 0 0 0 1	0.732852 0 -0.00203588 0 0.0069126 0 0.999976	
0.46	-0.732869 0 -0.00139251 0 -0.00539786 0 0.999985	0 0 0.00524628 0 0 0 1	0.732868 0 -0.00139386 0 0.00539917 0 0.999985	
0.465	-0.732881 0 -0.000905047 0 -0.00398168 0 0.999992	0 0 0.00439263 0 0 0 1	0.732881 0 -0.0009064 0 0.003983 0 0.999992	
0.47	-0.732889 0 -0.000582913 0 -0.00268292 0 0.999996	0 0 0.00349725 0 0 0 1	0.732889 0 -0.000584257 0 0.00268426 0 0.999996	
0.475	-0.732894 0 -0.000435363 0 -0.00152067 0 0.999999	0 0 0.00256866 0 0 0 1	0.732894 0 -0.000436684 0 0.001522 0 0.999999	
0.48	-0.732897 0 -0.000469995 0 -0.000513173 0 1	0 0 0.00161567 0 0 0 1	0.732897 0 -0.000471278 0 0.00051448 0 1	
0.485	-0.732898 0 -0.000692649 0 0.000323295 0 1	0 0 0.000647327 0 0 0 1	0.732899 0 -0.000693884 0 -0.000322027 0 1	
0.49	-0.732899 0 -0.00110727 0 0.000973606 0 1	0 0 -0.000327162 0 0 0 1	0.732899 0 -0.00110844 0 -0.000972392 0 1	
0.495	-0.732898 0 -0.00171578 0 0.00142523 0 0.999999	0 0 -0.00129854 0 0 0 1	0.732899 0 -0.00171688 0 -0.00142408 0 0.999999	
0.5	-0.732898 0 -0.00251802 0 0.00166779 0 0.999999	0 0 -0.00225759 0 0 0 1	0.732898 0 -0.00251904 0 -0.00166673 0 0.999999	
0.505	-0.732898 0 -0.00351177 0 0.00169332 0 0.999999	0 0 -0.00319519 0 0 0 1	0.732898 0 -0.00351269 0 -0.00169236 0 0.999999	
0.51	-0.732898 0 -0.0046924 0 0.00149621 0 0.999999	0 0 -0.00410244 0 0 0 1	0.732898 0 -0.00469323 0 -0.00149535 0 0.999999	
0.515	-0.732898 0 -0.00605297 0 0.00107411 0 0.999999	0 0 -0.00497073 0 0 0 1	0.732898 0 -0.00605369 0 -0.00107338 0 0.999999	
0.52	-0.732897 0 -0.00758522 0 0.000426444 0 1	0 0 -0.0057918 0 0 0 1	0.732897 0 -0.00758582 0 -0.000425838 0 1	
0.525	-0.732895 0 -0.00927874 0 -0.00044535 0 1	0 0 -0.00655785 0 0 0 1	0.732895 0 -0.00927922 0 0.000445823 0 1	
0.53	-0.73289 0 -0.0111206 0 -0.00153563 0 0.999999	0 0 -0.00726161 0 0 0 1	0.73289 0 -0.0111209 0 0.00153596 0 0.999999	
0.535	-0.732882 0 -0.0130958 0 -0.0028355 0 0.999996	0 0 -0.0078964 0 0 0 1	0.732882 0 -0.013096 0 0.0028357 0 0.999996	
0.54	-0.732869 0 -0.0151876 0 -0.00433368 0 0.999991	0 0 -0.00845618 0 0 0 1	0.732869 0 -0.0151877 0 0.00433375 0 0.999991	
0.545	-0.732851 0 -0.0173776 0 -0.00601661 0 0.999982	0 0 -0.00893564 0 0 0 1	0.732851 0 -0.0173776 0 0.00601654 0 0.999982	
0.55	-0.732825 0 -0.019646 0 -0.00786852 0 0.999969	0 0 -0.00933022 0 0 0 1	0.732825 0 -0.0196458 0 0.00786833 0 0.999969	
0.555	-0.73279 0 -0.0219716 0 -0.00987183 0 0.999951	0 0 -0.00963618 0 0 0 1	0.732791 0 -0.0219714 0 0.00987151 0 0.999951	
0.56	-0.732746 0 -0.0243323 0 -0.0120072 0 0.999928	0 0 -0.0098506 0 0 0 1	0.732747 0 -0.0243319 0 0.0120068 0 0.999928	
0.565	-0.732692 0 -0.0267048 0 -0.0142538 0 0.999898	0 0 -0.00997146 0 0 0 1	0.732693 0 -0.0267043 0 0.0142533 0 0.999898	
0.57	-0.732627 0 -0.0290653 0 -0.0165893 0 0.999862	0 0 -0.0099976 0 0 0 1	0.732628 0 -0.0290648 0 0.0165887 0 0.999862	
0.575	-0.732551 0 -0.0313897 0 -0.0189903 0 0.99982	0 0 -0.00992877 0 0 0 1	0.732552 0 -0.0313891 0 0.0189896 0 0.99982	
0.58	-0.732464 0 -0.0336536 0 -0.0214325 0 0.99977	0 0 -0.00976564 0 0 0 1	0.732466 0 -0.033653 0 0.0214317 0 0.99977	
0.585	-0.732367 0 -0.0358328 0 -0.0238907 0 0.999715	0 0 -0.00950974 0 0 0 1	0.732369 0 -0.0358322 0 0.0238898 0 0.999715	
0.59	-0.732261 0 -0.0379034 0 -0.026339 0 0.999653	0 0 -0.00916352 0 0 0 1	0.732264 0 -0.0379027 0 0.0263381 0 0.999653	
0.595	-0.732148 0 -0.0398421 0 -0.0287512 0 0.999587	0 0 -0.00873025 0 0 0 1	0.73215 0 -0.0398415 0 0.0287502 0 0.999587	
0.6	-0.732028 0 -0.0416266 0 -0.0311007 0 0.999516	0 0 -0.00821405 0 0 0 1	0.732031 0 -0.041626 0 0.0310997 0 0.999516	
